filename,label
76738,1
45139,1
243028,0
165690,1
209704,0
221190,0
233117,0
187840,0
241254,0
47141,1
236822,0
255193,0
241998,0
53274,1
210917,0
220018,0
22580,1
256282,0
206601,0
232372,0
59719,1
459942,0
220715,0
378400,1
512591,1
221879,0
190893,0
240901,0
476785,1
28817,1
218859,0
512640,1
456511,0
159390,1
195609,0
506670,1
256217,0
212329,0
26490,1
14550,1
205738,0
22139,1
509390,1
205961,0
55730,1
237242,0
65718,1
463666,0
224424,0
457353,0
46347,1
222453,0
216605,0
241270,0
235454,0
465640,0
7117,1
241048,0
478426,1
198030,0
212309,0
246918,0
208008,0
31151,1
478255,1
464408,0
25080,1
209715,0
217618,0
5619,1
501973,1
211772,0
111384,1
91355,1
220661,0
33145,1
81237,1
17822,1
93350,1
80243,1
376087,1
198330,0
511980,1
505929,1
226202,0
55346,1
242291,0
171574,1
229475,0
257044,0
58846,1
38598,1
29906,1
464293,0
464790,0
64498,1
459809,0
33766,1
455628,0
205781,0
33667,1
509753,1
229539,0
100839,1
498286,1
441,1
460802,0
269568,1
57074,1
211984,0
222755,0
62423,1
507626,1
150807,1
53396,1
15059,1
207322,0
505704,1
109430,1
14516,1
224169,0
459045,0
252361,0
5393,1
238409,0
234230,0
206453,0
336801,1
185967,0
211911,0
460657,0
226333,0
43913,1
96132,1
185969,0
186474,0
466138,0
115116,1
74737,1
234391,0
203384,0
504670,1
255853,0
46370,1
183418,0
246549,0
478677,1
73435,1
67749,1
512623,1
12104,1
13178,1
504168,1
43450,1
254845,0
240939,0
216211,0
2456,1
109746,1
59720,1
88247,1
237522,0
34651,1
229009,0
200109,0
158333,1
180726,1
200746,0
193645,0
477458,1
236926,0
251180,0
50728,1
18704,1
239588,0
61765,1
502219,1
214245,0
225262,0
244854,0
196899,0
61111,1
477486,1
7390,1
250055,0
460046,0
210971,0
52130,1
501997,1
464259,0
13434,1
253228,0
17025,1
184889,0
111228,1
29258,1
242793,0
223892,0
189129,0
6903,1
14262,1
193900,0
190088,0
198932,0
217940,0
197528,0
54479,1
501802,1
255032,0
308431,1
32180,1
211983,0
206558,0
481332,1
226096,0
216659,0
113300,1
46849,1
34810,1
5088,1
209888,0
203677,0
226270,0
220252,0
246941,0
100672,1
195611,0
334330,1
41184,1
213017,0
510265,1
529546,1
254683,0
49938,1
455357,0
191789,0
195733,0
463577,0
52721,1
478643,1
212863,0
249031,0
191166,0
202122,0
208086,0
248534,0
185351,0
464080,0
462015,0
83622,1
229252,0
56438,1
37553,1
5621,1
463692,0
460717,0
161643,1
127305,1
74866,1
194265,0
458586,0
32805,1
172122,1
197380,0
47289,1
502624,1
476511,1
166319,1
249937,0
231343,0
186446,0
112336,1
44148,1
54543,1
463760,0
63149,1
69424,1
202938,0
506663,1
220417,0
66865,1
40559,1
14377,1
2593,1
193610,0
54322,1
222069,0
512248,1
210796,0
143231,1
208760,0
2664,1
219035,0
60513,1
19655,1
331446,1
256362,0
202312,0
201031,0
104487,1
44026,1
35344,1
1659,1
183860,0
462647,0
475985,1
51426,1
464411,0
225602,0
256989,0
172238,1
463001,0
199842,0
186506,0
44055,1
481873,1
35284,1
231562,0
465467,0
254496,0
222985,0
212924,0
64889,1
128630,1
500960,1
244005,0
254973,0
197889,0
77972,1
242892,0
211712,0
455862,0
87306,1
137996,1
89405,1
53698,1
456501,0
7739,1
13948,1
213624,0
10034,1
24667,1
483287,1
256155,0
238455,0
39932,1
85584,1
198792,0
226664,0
235651,0
204858,0
45365,1
458057,0
220496,0
221358,0
198923,0
514062,1
95194,1
460840,0
456150,0
421032,1
466015,0
12788,1
197286,0
237495,0
62340,1
65728,1
234328,0
22606,1
457282,0
774,1
219113,0
41915,1
76885,1
208963,0
226005,0
56327,1
23579,1
456589,0
498720,1
188982,0
209021,0
230204,0
501033,1
253575,0
16331,1
9348,1
207342,0
123880,1
33441,1
21033,1
207151,0
22959,1
246111,0
9034,1
183599,0
475963,1
217084,0
183799,0
111940,1
463277,0
513988,1
37290,1
256535,0
112749,1
426928,1
234362,0
189128,0
498863,1
75813,1
51378,1
245526,0
27951,1
482106,1
12191,1
461488,0
228713,0
215942,0
224940,0
456649,0
193513,0
61343,1
253951,0
198833,0
202561,0
45831,1
3802,1
530306,1
22115,1
90023,1
459052,0
457475,0
81456,1
244993,0
52313,1
23351,1
62892,1
131500,1
205234,0
189330,0
168,1
511394,1
4905,1
251800,0
93828,1
111410,1
241753,0
465568,0
230079,0
216329,0
59980,1
28835,1
24313,1
47529,1
197143,0
212767,0
238692,0
6784,1
224241,0
240701,0
28474,1
206734,0
222872,0
225675,0
189936,0
206968,0
47854,1
57183,1
505422,1
461389,0
183145,0
501656,1
481229,1
255856,0
465774,0
241733,0
202565,0
57356,1
464150,0
187229,0
203838,0
212568,0
247410,0
190112,0
254944,0
48582,1
197997,0
201082,0
194769,0
196355,0
462538,0
195419,0
188776,0
185150,0
43215,1
200332,0
57685,1
241647,0
206426,0
199945,0
15916,1
35084,1
17176,1
200848,0
8338,1
246502,0
225778,0
226809,0
43691,1
213450,0
479659,1
503861,1
228170,0
222148,0
217008,0
460886,0
38991,1
7751,1
49400,1
205109,0
47373,1
10629,1
251338,0
235308,0
50765,1
203510,0
478514,1
17847,1
511310,1
218472,0
8146,1
236502,0
255722,0
87538,1
248427,0
498315,1
103120,1
60871,1
12466,1
202552,0
84462,1
10870,1
200187,0
498944,1
1393,1
255258,0
52952,1
256918,0
40651,1
108475,1
97807,1
191427,0
505520,1
191997,0
466187,0
1347,1
463234,0
478016,1
13072,1
213368,0
103668,1
67503,1
513687,1
30559,1
25055,1
185675,0
257018,0
466318,0
49918,1
101385,1
253288,0
212728,0
209450,0
2052,1
59507,1
204263,0
216495,0
455146,0
253363,0
238795,0
496875,1
63052,1
239241,0
222962,0
513038,1
193274,0
35245,1
228832,0
61295,1
39406,1
62021,1
496592,1
239736,0
240146,0
171601,1
22019,1
232217,0
240856,0
502085,1
199737,0
476205,1
231877,0
312664,1
237771,0
186925,0
510843,1
17936,1
4284,1
225057,0
458703,0
238071,0
16247,1
193496,0
69907,1
239720,0
507616,1
208085,0
189716,0
236838,0
506585,1
14077,1
194754,0
15119,1
209840,0
22768,1
376905,1
230808,0
189825,0
183398,0
10071,1
162607,1
501310,1
40101,1
245717,0
207416,0
236923,0
111168,1
52999,1
9048,1
47610,1
73799,1
52739,1
42241,1
457540,0
509443,1
246488,0
185927,0
90169,1
216577,0
27335,1
63796,1
36829,1
37386,1
230267,0
455588,0
10855,1
138792,1
230037,0
230580,0
239655,0
244687,0
463809,0
504995,1
196253,0
234357,0
106397,1
251589,0
192765,0
221769,0
223958,0
38325,1
52689,1
5750,1
233111,0
61538,1
113508,1
221644,0
62471,1
505404,1
38545,1
144191,1
40301,1
496710,1
227918,0
505623,1
212325,0
239453,0
16025,1
698,1
195289,0
10777,1
199347,0
205926,0
214756,0
254964,0
217085,0
37010,1
239603,0
178709,1
15940,1
7824,1
510645,1
246818,0
210862,0
460773,0
257574,0
227445,0
256517,0
455870,0
184642,0
232697,0
230642,0
225556,0
188460,0
212429,0
43569,1
188963,0
224302,0
460269,0
77276,1
52861,1
25246,1
63170,1
113101,1
238679,0
195044,0
198123,0
239931,0
186320,0
194021,0
238454,0
24786,1
64144,1
5800,1
65160,1
3885,1
217598,0
232575,0
204072,0
216945,0
515394,1
76560,1
13251,1
234217,0
20599,1
20317,1
25051,1
238441,0
312380,1
49765,1
246411,0
244180,0
17694,1
99798,1
233141,0
187123,0
52013,1
195189,0
89689,1
58076,1
218532,0
64337,1
106039,1
63714,1
461662,0
203470,0
33552,1
224191,0
478342,1
462684,0
200122,0
244810,0
152830,1
63659,1
218474,0
21675,1
43804,1
250663,0
461068,0
144632,1
191692,0
227581,0
323552,1
42228,1
236975,0
239157,0
234186,0
100218,1
457959,0
72137,1
56876,1
214781,0
462194,0
89783,1
179916,1
513455,1
506812,1
41088,1
223231,0
73240,1
149678,1
191243,0
478500,1
177706,1
224828,0
216071,0
211768,0
247071,0
232536,0
251355,0
232695,0
189991,0
218171,0
29878,1
228446,0
249704,0
508733,1
457851,0
80312,1
199776,0
240804,0
481912,1
199571,0
3865,1
112564,1
205509,0
240469,0
216985,0
240297,0
249710,0
225087,0
508795,1
456019,0
48109,1
198086,0
183177,0
110040,1
29851,1
206872,0
459283,0
497158,1
255666,0
40770,1
21746,1
251670,0
461878,0
9644,1
461012,0
185000,0
254130,0
255,1
59819,1
30901,1
212102,0
7110,1
10483,1
75841,1
200231,0
33115,1
223254,0
207551,0
503554,1
63525,1
184940,0
4060,1
24182,1
60604,1
248539,0
253755,0
508625,1
189485,0
196781,0
24572,1
461376,0
235033,0
251977,0
228514,0
218940,0
193889,0
53113,1
481702,1
513837,1
513208,1
241773,0
204431,0
232488,0
248349,0
25935,1
54459,1
380852,1
88540,1
196449,0
37555,1
251914,0
25430,1
475862,1
51697,1
195592,0
24069,1
476970,1
248977,0
7392,1
24189,1
82709,1
58711,1
31959,1
98018,1
16282,1
64563,1
60827,1
255780,0
257176,0
161553,1
48400,1
498094,1
227969,0
76325,1
224237,0
246725,0
178457,1
458022,0
504441,1
56119,1
334099,1
38340,1
216736,0
229186,0
187495,0
509690,1
248895,0
24254,1
213936,0
216537,0
4629,1
513371,1
462032,0
9750,1
463568,0
229664,0
224253,0
30476,1
27837,1
28881,1
458080,0
237072,0
13476,1
17068,1
209954,0
479030,1
237631,0
230562,0
45527,1
466329,0
217461,0
215391,0
50640,1
499314,1
502842,1
186027,0
184661,0
206762,0
232348,0
201472,0
54319,1
22267,1
34259,1
40295,1
18311,1
507173,1
237384,0
221304,0
82176,1
27421,1
34985,1
477609,1
33177,1
196410,0
455974,0
23665,1
234126,0
200233,0
10630,1
387385,1
11110,1
66549,1
47147,1
231744,0
228339,0
207215,0
186589,0
475734,1
68785,1
458016,0
174656,1
2303,1
251187,0
270329,1
31112,1
195893,0
32698,1
506374,1
208286,0
254983,0
248823,0
499625,1
201154,0
254078,0
257799,0
34467,1
37303,1
456119,0
504821,1
185752,0
240824,0
221697,0
254098,0
225004,0
464175,0
82751,1
449933,1
497170,1
457048,0
454749,0
183971,0
53924,1
164500,1
201282,0
220663,0
22368,1
244859,0
128640,1
198411,0
506701,1
184350,0
121852,1
40624,1
18272,1
9337,1
232451,0
237830,0
459172,0
246407,0
199300,0
228605,0
456484,0
500747,1
200859,0
194572,0
201593,0
47123,1
210398,0
187265,0
244141,0
480288,1
256573,0
48512,1
106388,1
31096,1
192442,0
190490,0
197700,0
460468,0
241414,0
5588,1
478996,1
317062,1
18016,1
242560,0
505567,1
90673,1
75119,1
234805,0
26870,1
23924,1
232411,0
504636,1
249477,0
246399,0
460470,0
456293,0
463778,0
77905,1
85841,1
505885,1
456759,0
63458,1
252814,0
227592,0
464657,0
182917,0
3756,1
199665,0
12229,1
49658,1
231271,0
455275,0
6470,1
503378,1
23505,1
219912,0
220194,0
199281,0
22412,1
5569,1
104388,1
502679,1
176968,1
10333,1
246647,0
213598,0
49367,1
205183,0
205052,0
220126,0
182029,1
220511,0
456646,0
366761,1
6367,1
50194,1
203278,0
192012,0
236725,0
29035,1
223600,0
50455,1
195282,0
207556,0
22538,1
62231,1
185306,0
232587,0
456888,0
226113,0
204452,0
232564,0
454756,0
457515,0
202065,0
464648,0
514065,1
183554,0
151187,1
114911,1
29078,1
257337,0
211189,0
19833,1
199280,0
47043,1
5014,1
184832,0
221773,0
458189,0
187500,0
242468,0
56558,1
254833,0
61206,1
9332,1
208348,0
198463,0
100739,1
501707,1
238823,0
35285,1
223991,0
13189,1
232847,0
256936,0
504404,1
511695,1
38684,1
52094,1
162541,1
115951,1
457972,0
303349,1
130776,1
82607,1
213199,0
229063,0
209569,0
54089,1
109710,1
252446,0
2561,1
253438,0
208787,0
234836,0
508128,1
96569,1
218773,0
92247,1
192425,0
195118,0
193850,0
475957,1
462867,0
508216,1
230811,0
64347,1
37554,1
480897,1
478357,1
21239,1
255426,0
231742,0
460496,0
91898,1
465063,0
109664,1
455283,0
188539,0
240105,0
460303,0
37343,1
183778,0
466091,0
461416,0
505489,1
6206,1
458832,0
224886,0
399534,1
505892,1
239846,0
213463,0
111562,1
207374,0
515398,1
255991,0
27768,1
208408,0
98494,1
70744,1
240081,0
99976,1
497445,1
510807,1
143435,1
107735,1
243376,0
232356,0
44309,1
17423,1
164219,1
205337,0
234092,0
215291,0
252706,0
212859,0
246258,0
206565,0
86054,1
24775,1
192003,0
505360,1
463161,0
460450,0
201456,0
230202,0
14736,1
10233,1
203070,0
214962,0
235325,0
9703,1
227869,0
198675,0
20411,1
459701,0
42977,1
476997,1
218605,0
3847,1
21110,1
26582,1
256483,0
216205,0
209080,0
192208,0
64044,1
200278,0
21256,1
165684,1
223039,0
456108,0
4010,1
455510,0
252155,0
252125,0
508082,1
192878,0
7848,1
242515,0
80285,1
500636,1
205272,0
506216,1
234998,0
511390,1
240861,0
514023,1
206185,0
18403,1
221675,0
454979,0
240465,0
239369,0
35722,1
254471,0
463211,0
241865,0
357119,1
250189,0
161442,1
210318,0
7944,1
507121,1
196698,0
29424,1
1487,1
203578,0
21583,1
70518,1
195818,0
25801,1
204415,0
508104,1
31505,1
228908,0
496819,1
460056,0
228836,0
42972,1
153707,1
36639,1
42242,1
190781,0
251023,0
54205,1
507147,1
64193,1
62676,1
77341,1
37822,1
197230,0
141183,1
24380,1
104410,1
512022,1
63199,1
204400,0
193810,0
213160,0
68537,1
514990,1
244950,0
45684,1
34841,1
257581,0
147934,1
213638,0
251469,0
209187,0
455551,0
256276,0
247651,0
17835,1
43782,1
37979,1
1903,1
203122,0
222319,0
109504,1
49223,1
218403,0
100441,1
192193,0
226670,0
246675,0
39625,1
151160,1
230251,0
197107,0
217965,0
230015,0
233741,0
210677,0
119723,1
512625,1
12489,1
510480,1
185886,0
2533,1
201012,0
57662,1
195790,0
247727,0
248300,0
20325,1
103985,1
195165,0
482260,1
60205,1
255336,0
41005,1
456906,0
62738,1
46624,1
7849,1
219752,0
457258,0
44769,1
57500,1
35054,1
227938,0
479310,1
188222,0
244132,0
200058,0
463685,0
237470,0
207733,0
212143,0
458858,0
481612,1
267194,1
20389,1
239297,0
9400,1
496994,1
510762,1
478365,1
464768,0
38652,1
498232,1
88751,1
497835,1
513924,1
26578,1
234403,0
198222,0
62381,1
480425,1
459302,0
10566,1
28424,1
181684,1
477184,1
500042,1
244353,0
46043,1
14305,1
455130,0
207576,0
87272,1
247143,0
190324,0
203875,0
18420,1
202035,0
188744,0
396674,1
24458,1
7960,1
217256,0
54953,1
29962,1
29215,1
501020,1
223834,0
41211,1
252250,0
84077,1
225176,0
126867,1
52475,1
39706,1
85830,1
192672,0
250495,0
236781,0
80910,1
57423,1
188273,0
186835,0
100563,1
48593,1
238506,0
111371,1
201204,0
217425,0
458619,0
245046,0
206209,0
49360,1
329541,1
230752,0
496961,1
215214,0
249252,0
132996,1
189997,0
75790,1
219247,0
231931,0
199953,0
1258,1
50006,1
236596,0
247842,0
18098,1
245115,0
241843,0
199188,0
50075,1
57861,1
6,1
504731,1
38138,1
116289,1
463862,0
201454,0
229767,0
47034,1
204881,0
503091,1
44344,1
513001,1
196935,0
17729,1
242152,0
237955,0
184359,0
43851,1
22808,1
27933,1
251059,0
217852,0
481982,1
83300,1
32086,1
215795,0
215296,0
232428,0
179252,1
255756,0
225752,0
211754,0
204028,0
232012,0
92669,1
505488,1
187107,0
18965,1
193080,0
229364,0
235413,0
240598,0
248231,0
12362,1
127904,1
41601,1
221687,0
6332,1
217183,0
180755,1
1421,1
251132,0
208632,0
188079,0
458230,0
31778,1
22885,1
246395,0
55588,1
91410,1
61682,1
242444,0
241154,0
11492,1
215976,0
59353,1
465943,0
10442,1
84196,1
62803,1
200865,0
228053,0
31186,1
19580,1
219547,0
233270,0
63577,1
481842,1
461818,0
513479,1
509394,1
39950,1
215437,0
481226,1
238416,0
107537,1
191471,0
223965,0
13131,1
195252,0
231633,0
117714,1
217553,0
458056,0
241023,0
8521,1
498178,1
116376,1
215614,0
240937,0
254226,0
465529,0
228274,0
275562,1
73307,1
31511,1
64754,1
192458,0
30478,1
9710,1
145128,1
499710,1
254412,0
19947,1
243163,0
236317,0
98422,1
500631,1
213312,0
16487,1
231137,0
240578,0
463391,0
186315,0
464461,0
184596,0
514650,1
188827,0
481395,1
286788,1
232085,0
193261,0
240173,0
233174,0
10808,1
499848,1
30941,1
228174,0
49119,1
233877,0
88750,1
239986,0
247612,0
210326,0
13164,1
209414,0
457607,0
196081,0
21512,1
30679,1
22981,1
86962,1
402,1
42296,1
462930,0
188292,0
193919,0
461917,0
214865,0
464483,0
234294,0
482754,1
225022,0
16528,1
2237,1
31136,1
214288,0
251643,0
234638,0
108185,1
57357,1
503663,1
71515,1
250446,0
213297,0
104004,1
193332,0
133584,1
256262,0
242859,0
201238,0
465843,0
463625,0
220771,0
204673,0
462644,0
499051,1
199141,0
183146,0
11191,1
465967,0
198740,0
37647,1
182849,0
465436,0
233017,0
253936,0
200200,0
186663,0
247352,0
239763,0
256984,0
391739,1
28532,1
70872,1
7844,1
30904,1
15743,1
39501,1
500683,1
53838,1
191924,0
245691,0
218980,0
47450,1
201492,0
10797,1
89323,1
3770,1
206180,0
480170,1
228262,0
231699,0
238061,0
25252,1
14939,1
30576,1
214595,0
77078,1
234928,0
49374,1
221642,0
92647,1
13670,1
60989,1
24650,1
36634,1
33654,1
457553,0
203836,0
239216,0
192534,0
192386,0
84383,1
200598,0
243864,0
208193,0
182891,0
131829,1
83250,1
477923,1
197563,0
225815,0
51454,1
106605,1
39515,1
201075,0
250258,0
213378,0
204592,0
456438,0
227351,0
71372,1
245276,0
72394,1
226057,0
248356,0
182117,1
297778,1
238730,0
35513,1
9556,1
9598,1
246720,0
239889,0
53570,1
232153,0
195486,0
463242,0
237055,0
513674,1
477854,1
465427,0
512775,1
211895,0
225377,0
28513,1
219345,0
461988,0
515199,1
220001,0
254695,0
224259,0
206890,0
100746,1
53418,1
204046,0
252081,0
458288,0
253908,0
247622,0
20269,1
11314,1
497957,1
231600,0
211212,0
194296,0
246543,0
477851,1
19957,1
225828,0
207517,0
482272,1
44256,1
202421,0
250858,0
198634,0
191829,0
197142,0
52513,1
4279,1
108461,1
43697,1
237432,0
188799,0
255656,0
41057,1
36793,1
31970,1
41335,1
42010,1
24415,1
23471,1
205588,0
241438,0
119284,1
482804,1
509843,1
105399,1
460726,0
185898,0
232349,0
39173,1
512110,1
433,1
185657,0
211300,0
102198,1
182777,0
64284,1
218306,0
48912,1
200729,0
50662,1
133095,1
509899,1
24318,1
10547,1
206277,0
3094,1
33620,1
497505,1
216261,0
482571,1
223520,0
460989,0
28038,1
461582,0
210491,0
458679,0
57016,1
192690,0
118204,1
247572,0
33300,1
243838,0
197696,0
33011,1
508313,1
503892,1
5411,1
250965,0
48103,1
478641,1
244021,0
212810,0
221630,0
245620,0
479264,1
87451,1
55811,1
223740,0
98163,1
200987,0
13675,1
128021,1
252791,0
222661,0
476683,1
507881,1
461366,0
43848,1
483014,1
228100,0
248599,0
211808,0
20883,1
28427,1
463754,0
208125,0
464166,0
2943,1
455801,0
191915,0
512060,1
200955,0
227006,0
247116,0
37816,1
243370,0
19277,1
480423,1
237004,0
29785,1
222085,0
234209,0
52049,1
116678,1
12242,1
462078,0
123941,1
8046,1
56720,1
50915,1
184760,0
40611,1
236307,0
195000,0
510501,1
207847,0
21053,1
509572,1
482104,1
188974,0
183570,0
64065,1
101281,1
52354,1
105260,1
6301,1
49787,1
28859,1
23532,1
197666,0
464473,0
225651,0
197061,0
205027,0
9550,1
211928,0
200477,0
502652,1
215350,0
224905,0
188455,0
214096,0
219835,0
254657,0
458664,0
217393,0
249311,0
183201,0
202663,0
210156,0
255524,0
228143,0
479844,1
83207,1
513644,1
170240,1
461442,0
30925,1
27544,1
460305,0
185072,0
246864,0
457500,0
220390,0
233651,0
328558,1
192605,0
206774,0
251152,0
254375,0
61102,1
454946,0
218377,0
244379,0
479557,1
238857,0
225046,0
58539,1
455033,0
222342,0
195106,0
231750,0
71855,1
187565,0
176540,1
235834,0
29306,1
241861,0
233122,0
230918,0
459627,0
234055,0
219991,0
230406,0
217145,0
211343,0
459194,0
95638,1
189521,0
173438,1
199291,0
228349,0
196367,0
66969,1
514521,1
310015,1
205276,0
211702,0
232041,0
14721,1
99683,1
84604,1
39991,1
206193,0
222463,0
213968,0
255025,0
228564,0
57561,1
502912,1
239189,0
257052,0
226795,0
82609,1
250342,0
229165,0
26060,1
455881,0
11029,1
187051,0
17612,1
56820,1
220249,0
33989,1
499322,1
48509,1
32318,1
238893,0
200537,0
218326,0
112400,1
54607,1
219122,0
459816,0
218572,0
256653,0
9171,1
253663,0
204060,0
43684,1
15348,1
55023,1
3378,1
42907,1
402332,1
217946,0
496676,1
220723,0
186696,0
35031,1
151573,1
52192,1
237306,0
196201,0
463437,0
227802,0
128369,1
216823,0
481625,1
480007,1
7691,1
200006,0
2678,1
192402,0
476929,1
59388,1
60303,1
247792,0
73825,1
37263,1
225746,0
12653,1
459311,0
53543,1
368890,1
54828,1
458503,0
36883,1
30657,1
84501,1
497532,1
183572,0
223014,0
110622,1
114845,1
130566,1
52101,1
18155,1
461836,0
53847,1
227021,0
500127,1
57816,1
20730,1
17786,1
111703,1
9279,1
220033,0
205511,0
249705,0
477606,1
502713,1
194564,0
64897,1
515142,1
234451,0
320604,1
504871,1
477663,1
244323,0
193153,0
67522,1
195882,0
15961,1
461463,0
235825,0
242119,0
220807,0
509863,1
94750,1
191526,0
254039,0
46357,1
281578,1
208826,0
45726,1
198137,0
217317,0
26756,1
84525,1
178807,1
233546,0
4122,1
221992,0
58547,1
255766,0
199057,0
212354,0
250298,0
251933,0
463738,0
203918,0
252038,0
184929,0
2216,1
92065,1
249797,0
507641,1
25794,1
10676,1
240138,0
185734,0
106673,1
183885,0
459411,0
41235,1
107524,1
17726,1
505965,1
217728,0
46652,1
228805,0
38420,1
51433,1
209966,0
37171,1
184327,0
237851,0
226891,0
194620,0
248730,0
456731,0
36989,1
476362,1
458038,0
9576,1
219188,0
240729,0
205289,0
222404,0
54149,1
217499,0
498359,1
222711,0
461924,0
244254,0
45772,1
60168,1
3050,1
27526,1
203524,0
236492,0
204677,0
48454,1
463132,0
12026,1
185429,0
199507,0
11921,1
500656,1
247396,0
505873,1
48548,1
90384,1
43826,1
63129,1
26238,1
240898,0
229981,0
508516,1
466189,0
223765,0
461437,0
230497,0
28638,1
58665,1
59917,1
19784,1
21104,1
198491,0
480878,1
201370,0
505983,1
92645,1
213525,0
457042,0
69698,1
49953,1
220809,0
221159,0
249575,0
509839,1
222262,0
253646,0
75783,1
33830,1
210432,0
239818,0
230757,0
3133,1
27482,1
187624,0
10147,1
59593,1
44377,1
235735,0
25822,1
45627,1
502734,1
242381,0
457850,0
230978,0
246804,0
235424,0
227204,0
510529,1
459904,0
77467,1
217465,0
30912,1
12354,1
213298,0
466225,0
210836,0
213719,0
64762,1
483280,1
503611,1
509245,1
17873,1
198136,0
230063,0
256247,0
215307,0
42172,1
511707,1
95526,1
38830,1
164188,1
243353,0
16136,1
16728,1
49977,1
510308,1
184209,0
43383,1
246599,0
183497,0
3769,1
184948,0
121361,1
24523,1
61950,1
251789,0
58592,1
255257,0
511526,1
114928,1
202125,0
200855,0
154422,1
253200,0
457432,0
195999,0
221394,0
9347,1
53558,1
235605,0
503408,1
237408,0
220883,0
229340,0
5451,1
193426,0
506909,1
210247,0
250658,0
208329,0
513985,1
514253,1
243021,0
252148,0
236584,0
475299,1
235132,0
33576,1
22116,1
35726,1
60826,1
37197,1
221694,0
215585,0
60105,1
464139,0
241249,0
19651,1
465660,0
48161,1
254390,0
111924,1
57468,1
24895,1
185112,0
238157,0
223727,0
455945,0
186312,0
196992,0
479268,1
234113,0
200621,0
221111,0
56052,1
215594,0
6278,1
242713,0
94136,1
23717,1
1689,1
225513,0
200687,0
50211,1
13296,1
249312,0
200460,0
125439,1
192674,0
253521,0
466137,0
32735,1
455957,0
479970,1
194640,0
96863,1
71210,1
2012,1
8103,1
215444,0
190011,0
113762,1
123819,1
262102,1
116909,1
460576,0
225805,0
229354,0
220489,0
177756,1
204648,0
509241,1
198159,0
255517,0
58389,1
236668,0
199781,0
221503,0
508151,1
191793,0
245936,0
5415,1
241267,0
233476,0
213867,0
54292,1
211969,0
226104,0
210257,0
309101,1
4423,1
129555,1
256548,0
250752,0
184880,0
496653,1
99430,1
28688,1
37595,1
44,1
204299,0
218750,0
2508,1
482259,1
204295,0
5144,1
458642,0
229940,0
143072,1
200765,0
7664,1
235198,0
10702,1
252462,0
464888,0
248767,0
97334,1
159363,1
500554,1
228548,0
202977,0
91753,1
239377,0
11251,1
234117,0
195705,0
509818,1
190200,0
22419,1
504347,1
8431,1
188762,0
40173,1
198380,0
144080,1
229027,0
28008,1
226424,0
123006,1
8985,1
58442,1
459671,0
67122,1
294246,1
200944,0
15093,1
454967,0
465326,0
185883,0
232199,0
59435,1
99423,1
191097,0
513385,1
202466,0
108739,1
47744,1
188193,0
243934,0
49358,1
230843,0
250109,0
497800,1
61963,1
249221,0
231698,0
82181,1
55430,1
228890,0
189313,0
203439,0
202489,0
227241,0
15991,1
206231,0
229837,0
187683,0
229521,0
187591,0
62643,1
479110,1
5572,1
248540,0
210900,0
13089,1
497229,1
190024,0
245330,0
23841,1
9126,1
19560,1
92962,1
254424,0
220659,0
244420,0
233955,0
198302,0
48504,1
227999,0
189529,0
475704,1
52032,1
200936,0
54339,1
235366,0
229836,0
210977,0
10300,1
4769,1
51465,1
184095,0
210367,0
191482,0
459135,0
29993,1
16667,1
166471,1
49641,1
481124,1
456645,0
188978,0
28766,1
462688,0
61860,1
481866,1
227072,0
199294,0
206927,0
248945,0
228440,0
38344,1
248955,0
9212,1
244550,0
254724,0
16020,1
234293,0
508620,1
186427,0
183291,0
210083,0
465209,0
186213,0
215984,0
196241,0
57080,1
27123,1
218781,0
499269,1
10,1
20870,1
246239,0
246093,0
235374,0
244207,0
227155,0
231580,0
4246,1
203105,0
64462,1
255392,0
35594,1
234681,0
36665,1
207295,0
37936,1
204833,0
224790,0
12236,1
475764,1
206799,0
197366,0
19576,1
223476,0
101589,1
215549,0
248307,0
249325,0
71859,1
238830,0
225864,0
511807,1
1327,1
28717,1
74781,1
513510,1
228388,0
116400,1
189799,0
253848,0
226128,0
507771,1
229086,0
475162,1
93578,1
381484,1
479959,1
195967,0
505584,1
245716,0
57103,1
191889,0
231630,0
119733,1
227773,0
185739,0
254842,0
47869,1
223802,0
194918,0
224339,0
234158,0
196554,0
194110,0
70659,1
228022,0
220801,0
216547,0
222759,0
24539,1
50598,1
202919,0
22626,1
201745,0
201055,0
188276,0
34962,1
208894,0
194741,0
257024,0
247166,0
225674,0
226530,0
30875,1
531458,1
189709,0
61326,1
193218,0
242434,0
199959,0
59162,1
185740,0
244720,0
44837,1
47435,1
459632,0
54168,1
1251,1
62055,1
206567,0
89562,1
189667,0
457845,0
165124,1
458652,0
21132,1
477937,1
188518,0
53912,1
63740,1
233126,0
229700,0
6207,1
244596,0
64395,1
200060,0
236517,0
112831,1
13017,1
239206,0
501052,1
51690,1
215765,0
507530,1
217538,0
507211,1
220740,0
208147,0
477526,1
207553,0
505928,1
46991,1
247440,0
234105,0
43769,1
191852,0
196415,0
48964,1
39998,1
480867,1
464681,0
93410,1
500935,1
58137,1
217664,0
24595,1
208372,0
252372,0
532,1
37493,1
456272,0
161408,1
14918,1
205001,0
111710,1
55904,1
325028,1
189081,0
18907,1
247670,0
16121,1
483144,1
35267,1
515017,1
184987,0
197594,0
479873,1
12721,1
58135,1
184431,0
458930,0
3919,1
188039,0
185770,0
284826,1
501679,1
100,1
26791,1
241010,0
22069,1
